order_id,customer_id,product_id,payment_src,shipping_type,lead_type,order_status,order_date,shipping_date,expected_delivery_date,delivery_date,return_date,refund_date,quantity,unit_price,is_gift,gift_message,has_coupon,coupon_code
ord_000000164,1168,prd_2110,Net banking,Express,website,Shipped,2024-05-27,2024-05-29,2024-06-05,2024-06-11,,,4,89417,0,,0,
ord_000000165,1053,prd_6615, Cash ,FAST Delivery,retail,Processing,2024-02-21,2024-02-23,,2024-03-01,,,7,87443.59,0,,1,CUPN5102
ord_000000166,1182,prd_4233,CREDIT CARD,FAST Delivery,mobile app,Returned,2024-06-28,2024-07-01,2024-07-04,2024-06-30,,,10,118.62,0,,0,
ord_000000167,1378,prd_3876,CREDIT CARD,,mobile app,Returned,2024-01-31,2024-02-06,2024-02-02,2024-02-15,,,10,22902,0,,0,
ord_000000168,1074,prd_2281,,Express,retail,Cancelled,2024-01-18,2024-01-18,2024-01-27,2024-01-23,,,2,35125.3,0,,1,CUPN8248
ord_000000169,1283,prd_6929, Debit Card ,Express,mobile app,Processing,2024-03-30,,2024-04-05,2024-04-09,2024-04-24,,4,24786,0,,1,CUPN1439
ord_000000170,1304,prd_8885,upi,FAST Delivery,website,Delivered,2024-03-02,2024-03-09,,2024-03-14,,,7,24115.7647,0,,0,
ord_000000171,1072,prd_1096,Credit card,FAST Delivery,mobile app,Cancelled,2024-04-30,,2024-05-01,2024-04-30,,,2,1389.2,0,,0,
ord_000000172,1374,prd_3690,Credit card,Express,mobile app,Processing,2024-01-22,2024-01-24,,2024-01-30,,,2,30997.5895,0,,0,
ord_000000173,1007,prd_4344,Cash!,Normal,mobile app,Processing,2024-03-02,2024-03-02,2024-03-05,2024-03-04,,,4,11607.4983,0,,1,CUPN3877
ord_000000174,1008,prd_0657,CREDIT CARD,Normal,website,Returned,2024-05-13,2024-05-17,2024-05-15,2024-05-24,,,7,74980.14,0,,0,
ord_000000175,1392,prd_9107,Cash!,One-Day Delivery,mobile app,Shipped,2024-06-09,2024-06-10,2024-06-16,2024-06-23,,,1,5553.3567,0,,1,CUPN3577
ord_000000176,1349,prd_5683,Cash!,Normal,mobile app,Shipped,2024-01-01,2024-01-01,2024-01-01,2024-01-08,,,4,47181.741,0,,0,
ord_000000177,1151,prd_5650,upi,Express,retail,Processing,2024-03-22,2024-03-26,2024-03-23,,,,6,11949,0,,0,
ord_000000178,1054,prd_7269, Cash ,Normal,website,Returned,2024-01-23,2024-01-30,2024-01-23,2024-02-03,,,10,29166.59,0,,1,CUPN7033
ord_000000179,1344,prd_7011,upi,Normal,retail,Processing,2024-01-07,2024-01-10,2024-01-15,2024-01-18,,,7,95100,1,Enjoy!,0,
ord_000000180,1498,prd_9568, Cash ,Normal,retail,Returned,2024-01-24,2024-01-24,2024-01-27,2024-02-06,,,4,45851,0,,0,
ord_000000181,1294,prd_3167,CREDIT CARD,FAST Delivery,mobile app,Cancelled,2024-03-01,2024-03-05,,2024-03-09,,,5,92604.935,1,Enjoy!,1,CUPN5455
ord_000000182,1475,prd_4357,Cash!,Normal,retail,Cancelled,2024-04-25,2024-05-02,2024-04-30,2024-05-08,,,6,53597.1,1,Enjoy!,1,CUPN5341
ord_000000183,1498,prd_0678,CREDIT CARD,One-Day Delivery,website,Cancelled,2024-01-24,2024-01-27,2024-01-29,2024-02-05,,,8,67721.57,0,,0,
ord_000000184,1143,prd_8717,upi,Express,website,Delivered,2024-02-05,2024-02-06,2024-02-05,2024-02-06,,,1,13080.217,1,Happy Birthday!,1,CUPN2228
ord_000000185,1095,prd_8192, Debit Card ,FAST Delivery,website,Delivered,2024-01-11,2024-01-18,2024-01-11,2024-01-16,,,6,82170.323,1,Happy Birthday!,1,CUPN7990
ord_000000186,1277,prd_2568, PayPal ,One-Day Delivery,website,Cancelled,2024-01-09,,2024-01-18,2024-01-16,,,3,49894.1721,1,Happy Birthday!,0,
  Ord_000000187,1366,prd_5650,upi,One-Day Delivery,mobile app,Shipped,2024-01-05,2024-01-11,2024-01-10,2024-01-20,,,7,34409.9716,1, ,1,CUPN3946
ord_000000188,1304,prd_8918,CREDIT CARD,Normal,retail,Processing,2024-05-15,2024-05-20,,2024-05-22,,,2,10022.4,1,Happy Birthday!,0,
ord_000000189,1495,prd_4925, Debit Card ,Normal,mobile app,Returned,2024-06-27,2024-07-02,2024-07-06,2024-06-27,,,2,94756.3979,0,,0,
ord_000000190,1219,prd_7687, Cash ,Normal,retail,Delivered,2024-02-29,,2024-03-09,2024-03-07,,,6,52650,1,Best Wishes!,0,
ord_000000191,1485,prd_4295,CREDIT CARD,Express,retail,Shipped,2024-06-29,2024-07-01,2024-06-30,2024-07-10,,,1,37365.342,0,,1,CUPN5944
ord_000000192,1338,prd_7665, Cash ,Express,retail,Shipped,2024-06-26,2024-07-01,2024-06-29,,,,3,37844.63,0,,0,
ord_000000193,1176,prd_4924,CREDIT CARD,FAST Delivery,mobile app,Returned,2024-06-05,,2024-06-08,2024-06-08,,,7,14073,0,,1,CUPN6234
ord_000000194,1233,prd_5194, Cash ,Normal,website,Cancelled,2024-03-04,2024-03-05,2024-03-09,2024-03-12,,,3,72044,1, ,1,CUPN3725
ord_000000195,1028,prd_7588,Net banking,Normal,retail,Processing,2024-05-27,2024-05-30,2024-05-29,2024-06-10,,,1,79921,1,Happy Birthday!,1,CUPN5278
ord_000000196,1327,prd_4278,Credit card,One-Day Delivery,mobile app,Delivered,2024-05-20,2024-05-21,2024-05-25,,,,9,70453.42,0,,1,CUPN3573
ord_000000197,1039,prd_4481,upi,Express,mobile app,Shipped,2024-05-18,2024-05-22,2024-05-28,2024-05-27,,,8,23762,1, ,0,
ord_000000198,1079,prd_5496,Cash!,Normal,mobile app,Shipped,2024-05-02,2024-05-05,2024-05-03,2024-05-02,,,5,17091.51,0,,1,CUPN2892
ord_000000199,1230,prd_2056, PayPal ,Normal,mobile app,Shipped,2024-04-09,2024-04-11,2024-04-14,2024-04-21,,,9,18666,1, ,1,CUPN5315
ord_000000200,1380,prd_0707, Debit Card ,Express,retail,Returned,2024-05-18,,2024-05-24,2024-05-25,2024-06-04,,7,84081.3087,1, ,0,
ord_000000201,1389,prd_9481,CREDIT CARD,FAST Delivery,retail,Processing,2024-02-14,2024-02-16,2024-02-17,2024-02-20,,,8,4277,1,Best Wishes!,0,
ord_000000202,1184,prd_9014,Cash!,Express,mobile app,Processing,2024-05-21,2024-05-26,2024-05-25,2024-06-04,,,3,78657.1984,1,Happy Birthday!,1,CUPN3451
ord_000000203,1340,prd_5213,Cash!,Express,mobile app,Delivered,2024-03-14,2024-03-19,2024-03-20,2024-03-22,,,6,65482.2192,1,Happy Birthday!,0,
ord_000000204,1462,prd_5848,Credit card,FAST Delivery,website,Returned,2024-06-25,2024-06-28,2024-06-25,2024-07-10,,,10,89704,1,Enjoy!,1,CUPN5593
ord_000000205,1375,prd_2099, Debit Card ,Normal,mobile app,Processing,2024-03-23,2024-03-27,2024-03-29,2024-03-25,2024-03-29,,7,21146.936,1,Enjoy!,0,
ord_000000206,1485,prd_0732,Credit card,One-Day Delivery,mobile app,Shipped,2024-01-08,2024-01-10,2024-01-11,2024-01-14,,,6,24956.531,0,,1,CUPN4262
ord_000000207,1148,prd_7336,Credit card,FAST Delivery,mobile app,Delivered,2024-03-02,,2024-03-07,2024-03-17,,,7,17766.594,1,Enjoy!,0,
ord_000000208,1328,prd_8850,Credit card,Normal,retail,Shipped,2024-02-24,2024-02-27,2024-03-05,2024-03-02,,,2,26915.667,0,,0,
ord_000000209,1043,prd_8434,CREDIT CARD,FAST Delivery,website,Shipped,2024-03-19,2024-03-23,2024-03-25,2024-03-31,,,10,45905.2,1,Enjoy!,1,CUPN2676
ord_000000210,1442,prd_3143, PayPal ,Normal,mobile app,Delivered,2024-05-03,2024-05-04,2024-05-08,,,,7,64063.07,1,Enjoy!,0,
ord_000000211,1277,prd_2279,CREDIT CARD,FAST Delivery,mobile app,Returned,2024-06-23,2024-06-25,2024-06-23,2024-07-08,,2024-07-11,7,90692.087,1,Happy Birthday!,0,
ord_000000212,1053,prd_5784, Cash ,Normal,mobile app,Returned,2024-02-13,2024-02-15,2024-02-17,2024-02-16,,,7,12803.13,0,,1,CUPN2463
ord_000000213,1199,prd_1238,Credit card,One-Day Delivery,website,Returned,2024-05-29,2024-06-02,2024-06-05,2024-06-01,,,10,5377.1587,0,,1,CUPN4187
ord_000000214,1401,prd_7417, PayPal ,One-Day Delivery,retail,Cancelled,2024-02-05,2024-02-08,2024-02-10,2024-02-18,,,6,14331,0,,1,CUPN6449
ord_000000215,1055,prd_9616,CREDIT CARD,One-Day Delivery,website,Cancelled,2024-02-13,2024-02-15,2024-02-20,,,2024-02-18,4,61451.829,1, ,1,CUPN7280
ord_000000216,1356,prd_6518,Net banking,Express,website,Shipped,2024-02-18,2024-02-18,2024-02-28,2024-02-18,,,8,22634.31,1,Best Wishes!,0,
ord_000000217,1261,prd_2010, Debit Card ,One-Day Delivery,retail,Returned,2024-03-15,2024-03-22,,2024-03-25,,,4,88798.5,1, ,1,CUPN4087
ord_000000218,1193,prd_8600,upi,Normal,retail,Delivered,2024-05-30,2024-06-01,2024-05-31,2024-06-10,2024-06-21,,3,37525.49,0,,0,
ord_000000219,1479,prd_2172,Credit card,Express,website,Delivered,2024-05-20,2024-05-24,2024-05-27,2024-05-24,,,9,69522,1, ,0,
ord_000000220,1241,prd_6199, Debit Card ,Express,retail,Shipped,2024-06-07,2024-06-08,2024-06-11,2024-06-10,,,6,49778.9289,0,,1,CUPN9571
ord_000000221,1415,prd_5049, PayPal ,FAST Delivery,retail,Shipped,2024-05-07,,2024-05-10,2024-05-22,,2024-05-28,6,284,0,,1,CUPN3443
ord_000000222,1264,prd_0157, PayPal ,FAST Delivery,website,returned,2024-03-08,2024-03-15,2024-03-08,2024-03-11,,,2,87415.3,1,Enjoy!,1,CUPN2898
ord_000000223,1218,prd_9775, Debit Card ,Normal,website,Processing,2024-06-08,2024-06-12,2024-06-09,2024-06-19,,,4,18295.113,1, ,1,CUPN7319
ord_000000224,1077,prd_5916,Cash!,Normal,mobile app,Delivered,2024-02-10,2024-02-11,,2024-02-23,,,2,80228.456,0,,1,CUPN6875
ord_000000225,1196,prd_7726, Cash ,FAST Delivery,retail,Processing,2024-04-22,2024-04-22,2024-04-23,2024-04-30,,,8,1245.8977,0,,1,CUPN9504
ord_000000226,1382,prd_8663, Cash ,Normal,mobile app,Processing,2024-02-08,2024-02-08,,2024-02-08,,,8,50561.702,1,Best Wishes!,0,
ord_000000227,1150,prd_4092, PayPal ,Express,mobile app,Cancelled,2024-05-20,2024-05-26,2024-05-26,,,,1,7892.271,1,Happy Birthday!,1,CUPN8324
ord_000000228,1461,prd_1492,Cash!,Normal,website,Delivered,2024-05-22,,2024-05-30,2024-05-22,,,4,79180.4107,1,Best Wishes!,1,CUPN6584
ord_000000229,1423,prd_1712, Cash ,One-Day Delivery,mobile app,Shipped,2024-06-02,2024-06-09,2024-06-12,2024-06-13,,,5,11411.2,0,,1,CUPN6818
ord_000000230,1249,prd_2649,Cash!,FAST Delivery,retail,Processing,2024-02-05,2024-02-11,2024-02-06,2024-02-13,,,7,18762.465,0,,1,CUPN4122
ord_000000231,1435,prd_9940,CREDIT CARD,Normal,website,Processing,2024-06-17,2024-06-19,2024-06-24,2024-06-17,,,3,55327.101,1,Best Wishes!,0,
ord_000000232,1212,prd_6213,Net banking,Express,website,Shipped,2024-06-26,2024-06-29,2024-06-30,2024-07-08,,,2,97049.46,0,,0,
ord_000000233,1045,prd_7924, PayPal ,Express,mobile app,shipped,2024-06-10,2024-06-13,2024-06-13,2024-06-16,,,5,68664.3,0,,1,CUPN2890
ord_000000234,1488,prd_9777,Credit card,Normal,website,Delivered,2024-05-13,2024-05-14,2024-05-13,2024-05-25,,,2,5316,0,,1,CUPN3636
ord_000000235,1392,prd_8638, PayPal ,Normal,mobile app,Delivered,2024-04-01,2024-04-08,2024-04-02,2024-04-08,,,6,23767.17,0,,1,CUPN7349
ord_000000236,1238,prd_4664,CREDIT CARD,Express,retail,Shipped,2024-04-23,2024-04-26,2024-05-03,2024-05-04,,,10,77616.9,1, ,0,
ord_000000237,1472,prd_6969,Cash!,FAST Delivery,retail,Processing,2024-03-12,2024-03-16,2024-03-14,2024-03-17,,,3,574.457,0,,0,
ord_000000238,1221,prd_9744, PayPal ,FAST Delivery,mobile app,Shipped,2024-04-01,2024-04-02,2024-04-06,,,,5,95699.2019,0,,0,
ord_000000239,1306,prd_7375,Cash!,Normal,retail,Cancelled,2024-06-18,,2024-06-23,2024-06-28,,,8,29364.5,1,Happy Birthday!,0,
ord_000000240,1059,prd_7118,upi,Normal,mobile app,Returned,2024-04-07,2024-04-08,2024-04-13,2024-04-15,,,6,2480.3259,1, ,1,CUPN1718
ord_000000241,1131,prd_6969,Cash!,FAST Delivery,retail,Shipped,2024-05-16,2024-05-16,,,,,5,21086,1,Happy Birthday!,0,
ord_000000242,1270,prd_7584, Debit Card ,Normal,website,Returned,2024-01-10,2024-01-11,2024-01-11,2024-01-11,,2024-01-21,8,55812.8397,0,,1,CUPN7678
ord_000000243,1243,prd_3310,Credit card,Express,retail,Processing,2024-06-21,2024-06-22,2024-06-29,2024-06-21,,,5,75598.5001,0,,0,
ord_000000244,1487,prd_2780, PayPal ,Express,website,Processing,2024-04-07,2024-04-13,,2024-04-07,,,3,15640.8,0,,1,CUPN9941
ord_000000245,1150,prd_3360,CREDIT CARD,One-Day Delivery,retail,Delivered,2024-01-02,2024-01-08,2024-01-10,2024-01-04,,,9,21013.19,0,,1,CUPN9397
ord_000000246,1406,prd_4395, PayPal ,FAST Delivery,retail,Cancelled,2024-06-20,2024-06-20,2024-06-28,2024-07-04,2024-07-10,,7,29072,1,Happy Birthday!,0,
ord_000000247,1284,prd_8523, Debit Card ,FAST Delivery,retail,Returned,2024-06-07,2024-06-08,2024-06-10,2024-06-17,,,4,45070.0914,1,Best Wishes!,1,CUPN6182
ord_000000248,1407,prd_1530,upi,Express,mobile app,Processing,2024-03-11,2024-03-16,2024-03-13,2024-03-21,2024-04-08,,6,46290.21,1, ,0,
ord_000000249,1186,prd_3272, Debit Card ,FAST Delivery,website,Delivered,2024-01-20,2024-01-20,2024-01-28,2024-01-20,,,7,76922.3,0,,1,CUPN9904
ord_000000250,1243,prd_1961,Net banking,Express,retail,Shipped,2024-03-15,2024-03-17,2024-03-22,,,,5,39684.5479,0,,0,
ord_000000251,1218,prd_5000, Debit Card ,Express,retail,Cancelled,2024-05-24,2024-05-26,2024-05-31,2024-06-04,,,6,21889.724,0,,0,
ord_000000252,1151,prd_3945,upi,FAST Delivery,website,Processing,2024-04-26,2024-04-26,2024-04-26,2024-05-06,,,9,70376.5879,1,Enjoy!,0,
ord_000000253,1200,prd_6837,Cash!,Normal,website,Cancelled,2024-05-12,2024-05-18,2024-05-17,2024-05-23,,,6,79267.8188,0,,0,
ord_000000254,1305,prd_2012, PayPal ,Express,retail,Cancelled,2024-02-10,,2024-02-15,2024-02-13,,,5,41467.22,0,,1,CUPN8844
ord_000000255,1488,prd_1784,Credit card,Normal,retail,Delivered,2024-02-02,2024-02-04,2024-02-04,2024-02-03,,,3,5600.64,0,,1,CUPN1305
ord_000000256,1490,prd_2989, Cash ,FAST Delivery,retail,Cancelled,2024-04-15,2024-04-17,2024-04-24,2024-04-20,,,8,16780.49,1,Happy Birthday!,0,
ord_000000257,1043,prd_9018,CREDIT CARD,FAST Delivery,mobile app,Shipped,2024-06-24,2024-06-30,2024-06-26,2024-06-27,,,2,47592.1599,0,,0,
ord_000000258,1401,prd_5773,CREDIT CARD,FAST Delivery,mobile app,Processing,2024-04-04,2024-04-04,,2024-04-17,,,10,93842.779,1,Enjoy!,0,
ord_000000259,1260,prd_1668,upi,FAST Delivery,website,Shipped,2024-05-19,2024-05-25,2024-05-23,2024-05-25,,,5,70918,0,,0,
ord_000000260,1335,prd_5205,Credit card,Express,retail,Cancelled,2024-04-19,2024-04-23,2024-04-23,2024-05-02,,,9,61191.949,0,,1,CUPN8904
ord_000000261,1144,prd_1423, Cash ,Normal,website,Shipped,2024-03-29,,2024-04-04,,,,10,85501,0,,1,CUPN3650
ord_000000262,1452,prd_2605,Net banking,FAST Delivery,retail,Processing,2024-06-11,2024-06-11,2024-06-12,2024-06-15,,,4,92586.92,0,,0,
ord_000000263,1088,prd_8883,CREDIT CARD,Express,website,Shipped,2024-06-16,,2024-06-24,2024-06-25,,,9,94572.1,1, ,0,
ord_000000264,1025,prd_3350,CREDIT CARD,Express,mobile app,Cancelled,2024-06-21,2024-06-21,2024-06-26,2024-06-28,,,7,97565,1, ,1,CUPN7474
ord_000000265,1246,prd_2385,CREDIT CARD,One-Day Delivery,retail,Shipped,2024-03-13,2024-03-18,2024-03-18,2024-03-21,,2024-03-27,3,45481.353,0,,1,CUPN3867
ord_000000266,1136,prd_1348,Cash!,Express,website,Delivered,2024-05-11,2024-05-15,2024-05-19,2024-05-19,,,4,96605.885,1,Best Wishes!,1,CUPN8517
ord_000000267,1389,prd_8850, Cash ,One-Day Delivery,website,Delivered,2024-04-07,2024-04-10,2024-04-17,2024-04-14,2024-05-02,2024-04-27,5,95545.0143,0,,1,CUPN5067
ord_000000268,1090,prd_3674,Cash!,Normal,website,Returned,2024-03-31,2024-04-03,2024-04-09,2024-04-08,,,2,94712.3,1,Best Wishes!,0,
ord_000000269,1034,prd_4928,upi,FAST Delivery,mobile app,Returned,2024-02-09,2024-02-10,2024-02-10,2024-02-11,,,4,61386.5593,0,,1,CUPN7081
ord_000000270,1422,prd_2639, PayPal ,Normal,retail,Shipped,2024-03-12,2024-03-18,2024-03-15,2024-03-16,2024-03-13,,2,47837.2245,0,,1,CUPN7450
ord_000000271,1460,prd_4468, Cash ,Normal,mobile app,Delivered,2024-01-04,2024-01-07,2024-01-10,2024-01-07,,,5,36166.62,0,,1,CUPN4885
ord_000000272,1058,prd_3797,Net banking,FAST Delivery,website,Processing,2024-02-23,2024-02-29,2024-02-28,2024-03-05,,,2,27970.2,0,,0,
ord_000000273,1349,prd_0818,Credit card,Normal,retail,Cancelled,2024-02-08,2024-02-15,2024-02-08,2024-02-13,,,10,49964.7866,1, ,1,CUPN5111
ord_000000274,1472,prd_1865,Cash!,Express,retail,Cancelled,2024-03-06,2024-03-13,2024-03-16,2024-03-09,,,1,74461.88,1,Enjoy!,1,CUPN6638
ord_000000275,1008,prd_5592,upi,Normal,website,Returned,2024-03-24,2024-03-31,2024-03-31,2024-03-26,,,5,61370.241,0,,0,
ord_000000276,1251,prd_6057,Credit card,One-Day Delivery,retail,Cancelled,2024-03-28,2024-03-31,2024-04-02,2024-04-07,,,1,71046.2442,1,Enjoy!,1,CUPN6950
ord_000000277,1463,prd_2724, Debit Card ,FAST Delivery,retail,Cancelled,2024-03-01,2024-03-05,2024-03-02,2024-03-07,,,6,39711,0,,1,CUPN9985
ord_000000278,1303,prd_6479,Cash!,One-Day Delivery,website,Shipped,2024-02-09,2024-02-10,2024-02-19,2024-02-21,2024-02-18,,7,24747.18,1,Best Wishes!,0,
ord_000000279,1466,prd_8262,Net banking,One-Day Delivery,website,Processing,2024-05-18,2024-05-22,,2024-06-01,,,5,96954.531,0,,1,CUPN8126
ord_000000280,1390,prd_9854, Cash ,One-Day Delivery,retail,Processing,2024-03-19,2024-03-24,2024-03-25,2024-03-27,,,7,30364,0,,1,CUPN5698
ord_000000281,1364,prd_4257, Cash ,FAST Delivery,retail,Processing,2024-03-15,2024-03-18,2024-03-15,,,,9,18865.2122,1, ,0,
ord_000000282,1470,prd_5418,upi,One-Day Delivery,retail,Processing,2024-06-09,2024-06-12,2024-06-17,2024-06-17,,,1,64849.2195,1, ,0,
ord_000000283,1370,prd_7065,Cash!,Express,mobile app,Processing,2024-03-10,2024-03-17,2024-03-13,2024-03-20,,,9,15223.409,0,,0,
ord_000000284,1481,prd_4591, Cash ,FAST Delivery,retail,Delivered,2024-02-08,2024-02-08,,2024-02-23,,,5,34197.87,1,Enjoy!,1,CUPN1519
ord_000000285,1309,prd_1538,CREDIT CARD,FAST Delivery,website,Delivered,2024-05-19,2024-05-26,2024-05-21,,,2024-05-31,8,81727,0,,0,
ord_000000286,1023,prd_8631,upi,One-Day Delivery,mobile app,Delivered,2024-05-13,2024-05-16,,2024-05-28,,,4,68147.42,1,Best Wishes!,0,
ord_000000287,1145,prd_7001, Cash ,Normal,retail,Returned,2024-01-14,2024-01-17,2024-01-15,2024-01-21,,,8,32458.1,1,Happy Birthday!,1,CUPN4982
ord_000000288,1253,prd_4302, Debit Card ,Express,retail,Cancelled,2024-02-10,,2024-02-17,2024-02-12,,,5,93086,0,,1,CUPN3521
ord_000000289,1058,prd_9451,upi,One-Day Delivery,mobile app,Returned,2024-04-22,2024-04-25,,2024-04-22,,,6,35823.2,1,Happy Birthday!,1,CUPN8168
Ord_000000290  ,1115,prd_3347,upi,Express,mobile app,Returned,2024-03-23,2024-03-30,2024-03-27,2024-03-28,,,3,53118.432,1,Enjoy!,1,CUPN8439
ord_000000291,1220,prd_3485,CREDIT CARD,One-Day Delivery,mobile app,Cancelled,2024-03-23,2024-03-24,2024-04-02,2024-04-04,,,9,52411.736,0,,1,CUPN6285
ord_000000292,1113,prd_5790,Cash!,Normal,retail,Cancelled,2024-01-09,2024-01-12,2024-01-10,2024-01-24,,,4,9884.3711,1, ,1,CUPN1804
ord_000000293,1342,prd_4215,CREDIT CARD,FAST Delivery,mobile app,Processing,2024-01-21,2024-01-28,2024-01-31,2024-01-22,,2024-02-13,5,82204,1,Happy Birthday!,0,
ord_000000294,1395,prd_5058,Cash!,One-Day Delivery,mobile app,Cancelled,2024-05-16,,2024-05-22,2024-05-22,,,4,52623.9,0,,1,CUPN2728
ord_000000295,1169,prd_0347,Credit card,FAST Delivery,retail,Cancelled,2024-05-20,2024-05-26,2024-05-28,2024-05-30,,,1,53394.7087,1,Enjoy!,1,CUPN6319
ord_000000296,1178,prd_0392,Net banking,FAST Delivery,mobile app,Shipped,2024-02-24,2024-03-01,2024-03-03,2024-03-03,,,5,96165.561,1,Happy Birthday!,0,
ord_000000297,1499,prd_2385, Debit Card ,FAST Delivery,retail,Returned,2024-02-26,2024-02-29,2024-03-02,2024-02-26,,,5,91912.0172,0,,0,
ord_000000298,1358,prd_8699, Debit Card ,One-Day Delivery,website,Shipped,2024-03-04,2024-03-07,2024-03-08,2024-03-13,,,7,57053.0111,0,,0,
ord_000000299,1472,prd_6185,Cash!,Normal,retail,Shipped,2024-04-07,2024-04-08,2024-04-07,2024-04-17,,,2,87980.452,1,Happy Birthday!,0,
ord_000000300,1349,prd_3930,CREDIT CARD,Normal,mobile app,Delivered,2024-03-22,2024-03-24,2024-03-27,2024-03-29,,,2,5061.476,1,Happy Birthday!,0,
ord_000000301,1109,prd_2666, Debit Card ,Normal,website,Delivered,2024-05-01,2024-05-01,2024-05-09,,,,8,26263.172,1,Best Wishes!,0,
ord_000000302,1222,prd_9451,Credit card,Normal,mobile app,Shipped,2024-05-14,2024-05-17,2024-05-17,2024-05-16,,,1,77679.42,0,,0,
ord_000000303,1014,prd_3911,upi,Normal,website,Shipped,2024-06-16,2024-06-16,2024-06-20,2024-06-21,,,3,61625.937,0,,1,CUPN1735
ord_000000304,1220,prd_2649, Debit Card ,One-Day Delivery,retail,Delivered,2024-03-03,,2024-03-12,2024-03-07,,,8,1383,1, ,1,CUPN1372
ord_000000305,1267,prd_7238,upi,One-Day Delivery,mobile app,Shipped,2024-03-07,,2024-03-15,2024-03-22,,,6,69510,1,Happy Birthday!,1,CUPN3790
ord_000000306,1229,prd_1206, PayPal ,One-Day Delivery,website,Delivered,2024-01-18,2024-01-24,2024-01-28,2024-01-26,,,6,86430,1, ,0,
ord_000000307,1160,prd_9077,Net banking,One-Day Delivery,mobile app,Shipped,2024-01-23,2024-01-25,2024-01-26,2024-02-06,,,7,3984.8428,1,Enjoy!,1,CUPN7445
ord_000000308,1378,prd_1945,Net banking,Normal,retail,Shipped,2024-03-11,2024-03-11,2024-03-21,2024-03-19,,,8,89041,1,Best Wishes!,0,
ord_000000309,1128,prd_0657,Cash!,Express,mobile app,Shipped,2024-06-09,2024-06-12,2024-06-15,2024-06-16,,,7,42652.24,1, ,0,
ord_000000310,1366,prd_9000,upi,FAST Delivery,website,Shipped,2024-02-04,2024-02-10,2024-02-06,2024-02-09,,,4,6790.726,0,,0,
ord_000000311,1344,prd_7163,Net banking,One-Day Delivery,website,Returned,2024-04-23,2024-04-27,2024-04-25,2024-04-29,,,4,13163,1,Best Wishes!,0,
ord_000000312,1294,prd_2548, Cash ,One-Day Delivery,mobile app,Shipped,2024-04-30,2024-05-05,2024-05-02,2024-05-12,,,4,47390,0,,0,
ord_000000313,1232,prd_9443, PayPal ,Express,retail,Cancelled,2024-02-22,2024-02-23,2024-02-24,2024-03-07,,,9,68789.392,0,,1,CUPN7633
ord_000000314,1030,prd_6599,Net banking,One-Day Delivery,mobile app,Shipped,2024-06-01,2024-06-01,2024-06-09,,,,4,45166,0,,1,CUPN1643
ord_000000315,1246,prd_2726,upi,Express,website,Processing,2024-03-18,2024-03-22,2024-03-25,2024-03-23,,,5,29449,0,,1,CUPN8400
ord_000000316,1118,prd_3119, Debit Card ,Express,website,Returned,2024-04-25,,,2024-04-25,,,5,45373.5,1,Happy Birthday!,1,CUPN6309
ord_000000317,1051,prd_5704, Cash ,Normal,retail,Shipped,2024-04-08,2024-04-10,2024-04-14,2024-04-20,,2024-04-10,6,91226.1554,0,,0,
ord_000000318,1171,prd_0913,Credit card,FAST Delivery,website,Processing,2024-03-14,2024-03-16,2024-03-15,2024-03-18,,,3,363.25,0,,1,CUPN9153
ord_000000319,1027,prd_7276, Cash ,Express,retail,Shipped,2024-06-17,2024-06-24,2024-06-24,2024-06-30,,,2,7949.6977,0,,0,
ord_000000320,1218,prd_7918,upi,One-Day Delivery,retail,Cancelled,2024-01-15,2024-01-20,2024-01-15,,,,5,85384.3904,1,Enjoy!,0,
ord_000000321,1106,prd_2503, Debit Card ,One-Day Delivery,mobile app,Shipped,2024-05-26,2024-05-28,2024-06-02,2024-06-06,,,4,9321.7,1,Enjoy!,1,CUPN2108
ord_000000322,1105,prd_4822, Cash ,FAST Delivery,retail,Returned,2024-03-25,2024-03-31,,2024-03-31,,,7,61209,0,,1,CUPN5705
ord_000000323,1331,prd_4855, PayPal ,Express,retail,Shipped,2024-05-24,2024-05-31,2024-06-01,2024-06-08,,,9,80799.9562,0,,1,CUPN4171
ord_000000324,1040,prd_4587,Cash!,Express,mobile app,Processing,2024-04-15,2024-04-15,2024-04-20,2024-04-26,,,8,1139.6,1,Enjoy!,0,
ord_000000325,1008,prd_2769,Net banking,One-Day Delivery,retail,Returned,2024-03-28,2024-04-03,,2024-03-28,2024-04-23,,5,19409.62,1, ,0,
ord_000000326,1352,prd_4347,Net banking,One-Day Delivery,website,Delivered,2024-05-13,2024-05-17,2024-05-22,2024-05-23,,,9,20834.16,1,Happy Birthday!,0,
ord_000000327,1175,prd_8574, Debit Card ,FAST Delivery,retail,Shipped,2024-01-30,2024-02-03,2024-02-04,2024-01-31,,,10,41392.818,0,,1,CUPN8404
ord_000000328,1156,prd_1295, Debit Card ,Normal,website,Delivered,2024-02-21,2024-02-22,2024-02-28,2024-02-21,2024-03-17,,5,90496.5,0,,1,CUPN8921
